City;ID;ICAO Code;IATA Code;Type;Airport Name;Latitude (Degrees);Longitude (Degrees);Continent;Local_code
Campo Grande 13;470;SSKG;--;small_airport;Estância Santa Maria Airport;-20.50530052;-54.52550125;SA;SSKG
Campo Ingelmeco;39457;SLRS;--;small_airport;Rio Seco Airport;-18.20083427;-63.25600052;SA;--
Campo Largo;37417;SSCF;--;small_airport;Max Fontoura Airport;-25.43222237;-49.52999878;SA;--
Campo Maior;41092;SDYX;--;small_airport;Campo Maior Airport;-4.854166985;-42.26055527;SA;--
Campo Mourão;471;SSKM;CBW;small_airport;Campo Mourão Airport;-24.00919914;-52.35680008;SA;SSKM
Campo Novo;472;SSKN;--;small_airport;Campo Novo Airport;-27.66720009;-53.80899811;SA;SSKN
Campo Novo do Parecis;332049;BR-0486;--;small_airport;Fazenda Ponte Serrada Airport;-13.885715;-57.868329;SA;MT0049
Campo Novo do Parecis;332917;BR-0539;--;small_airport;Fazenda São Sebastião Airport;-13.330714;-58.041757;SA;MT0071
Campo Novo Do Parecis;35622;SDLW;--;small_airport;Fazenda Campo Real Airport;-13.44694424;-57.78111267;SA;--
Campo Novo Do Parecis;36417;SJAF;--;small_airport;Fazenda Água Limpa Airport;-13.67083263;-57.8955574;SA;--
Campo Novo Do Parecis;36547;SJGB;--;small_airport;Fazenda Ponte de Pedra Airport;-13.58416653;-57.46305466;SA;--
Campo Novo Do Parecis;36642;SJKA;--;small_airport;Aerocampo Airport;-13.63527775;-57.89944458;SA;--
Campo Novo Do Parecis;36726;SJNL;--;small_airport;Fazenda Reata Airport;-13.62027836;-57.58083344;SA;--
Campo Novo Do Parecis;36797;SJQF;--;small_airport;Fazenda Londrina Airport;-13.35555553;-57.75500107;SA;--
Campo Novo Do Parecis;36875;SJTO;--;small_airport;São José Airport;-14.14388943;-57.78055573;SA;--
Campo Novo Do Parecis;36881;SJTU;--;small_airport;Fazenda Tucano Airport;-13.58277798;-57.55944443;SA;--
Campo Novo Do Parecis;37819;SWCP;--;small_airport;Campo Novo do Parecis Airport;-13.62861061;-57.92638779;SA;--
Campo Novo Do Parecis;545;SWIN;--;small_airport;Fazenda Itamarati Norte Airport;-14.24300003;-57.99530029;SA;SWIN
Campo Novo Do Parecis;38108;SWUS;--;small_airport;Sede Fazenda São Benedito Airport;-14.23499966;-57.70916748;SA;--
Campo Novo Do Parecis;38109;SWUT;--;small_airport;Lavoura Fazenda São Benedito Airport;-14.22000027;-57.7788887;SA;--
Campo René;308379;MX-0018;--;small_airport;Bahía Ballenas Airstrip;26.805556;-113.476389;NA;BBS
Campo Verde;331452;BR-0431;--;small_airport;Fazenda São Miguel Airport;-15.35926;-54.979972;SA;MT0297
Campo Verde;333031;BR-0553;--;small_airport;São José Airport;-15.234316;-54.751954;SA;--
Campo Verde;46105;SDMX;--;small_airport;Fazenda Fontana Airport;-15.5;-55.37916667;SA;SDMX
Campo Verde;36334;SIWJ;--;small_airport;Campo Verde Airport;-15.528713;-55.141441;SA;MT0042
Campo Verde;36822;SJRH;--;small_airport;Fazenda Galheiro Airport;-15.30805588;-54.59972382;SA;--
Campo Verde;37899;SWHL;--;small_airport;Fazenda Marabá Airport;-15.27499962;-55.12166595;SA;--
Campo Verde;37940;SWKH;--;small_airport;Fazenda Floresta Airport;-15.2211113;-55.13277817;SA;--
Campo Verde;38014;SWOZ;--;small_airport;Fazenda Santo Antônio Airport;-15.31055641;-54.89916611;SA;--
Campo Verde;316503;SWXB;--;small_airport;Fazenda Jangada Airstrip;-15.296;-55.175;SA;SWXB
Campo Verde;38189;SWZO;--;small_airport;Fazenda Lagoa Funda Airport;-15.34277821;-55.13639069;SA;--
Campochiaro (CB);316927;IT-0161;--;small_airport;Volo Molise;41.45948;14.53799;EU;CBCCH
Campochiaro (CB);319648;IT-0335;--;small_airport;Base Aerea Molise;41.474462;14.537457;EU;CB05
Campodenno (TN);315769;IT-0091;--;small_airport;Termon Altiport;46.270833;11.025833;EU;TNCDN
Campogalliano;319291;IT-0259;--;small_airport;Campo di Volo Campogalliano;44.70355;10.85416;EU;MOCGL
Campolongo Maggiore (VE);319444;IT-0284;--;small_airport;Campo di Volo Pegaso;45.318;12.05065;EU;VECGO
Campomarina;317372;IT-0184;--;small_airport;Campo di Volo Arcora;41.94428;15.04761;EU;--
Campos Belos;37809;SWCB;--;small_airport;Campos Belos Airport;-13.006213;-46.711208;SA;--
Campos de Júlio;331991;BR-0480;--;small_airport;Fazenda Ventania Airport;-13.146056;-59.096114;SA;MT0034
Campos de Júlio;46470;SISW;--;small_airport;Fazenda Mato Grosso Airport;-13.82278;-59.16278;SA;SISW
Campos De Júlio;36895;SJUJ;--;small_airport;Fazenda Juína Airport;-13.45361137;-59.26027679;SA;--
Campos De Júlio;45594;SNIX;--;small_airport;Fazenda Masutti Airport;-13.553333;-59.100278;SA;--
Campos De Júlio;38037;SWQJ;--;small_airport;Campos de Júlio Airport;-13.41472244;-59.26750183;SA;--
Campos De Júlio;579;SWSG;--;small_airport;Fazenda Simarelli Airport;-13.60680008;-59.31679916;SA;SWSG
Campos Dos Goytacazes;5889;SBCP;CAW;medium_airport;Bartolomeu Lisandro Airport;-21.69829941;-41.30170059;SA;--
Campos Dos Goytacazes;35861;SIBC;--;small_airport;Vila de Tocos Airport;-21.8777771;-41.29472351;SA;--
Campos Gerais;37048;SNCG;--;small_airport;Campos Gerais Airport;-21.22611046;-45.77916718;SA;--
Campos Lindos;332741;BR-0532;--;small_airport;Fazenda Cabeceira Verde Airport;-8.155351;-46.737958;SA;TO0016
Campos Novos Paulista;35471;SDDB;--;small_airport;Maggi Agropecuária Airport;-22.617649;-50.09019;SA;--
Campos Novos Paulista;35535;SDGT;--;small_airport;Fazenda Cristal Airport;-22.525001;-50.045832;SA;--
Campos Sales;291;SNCS;--;small_airport;Campos Sales Airport;-7.05302;-40.35850143;SA;SNCS
Campos Verdes;37800;SWBO;--;small_airport;Fazenda São João Airport;-14.2747221;-49.64916611;SA;--
Camposanpiero (PD);320040;IT-0393;--;small_airport;"Aviosuperficie ""Ali sul Graticolato""";45.5583333;11.9738889;EU;PD06
Camposanto (MO);320865;IT-0481;--;small_airport;Campo di Volo I Quattro Cantoni;44.8030556;11.138333;EU;MOCAM
Campus;18024;IL51;--;small_airport;Aero Acres Airport;41.0381012;-88.33750153;NA;IL51
Camrose;888;CEQ3;--;small_airport;Camrose Airport;53.04029846;-112.8160019;NA;CEQ3
Camsell Portage;1104;CJP6;--;small_airport;Camsell Portage Airport;59.61000061;-109.2669983;NA;CJP6
Can Tho;26695;VVCT;VCA;medium_airport;Can Tho International Airport;10.08510017;105.711998;AS;--
Canaã Dos Carajás;344;SNLA;--;small_airport;Fazenda Lagoa das Antas Airport;-6.567500114;-49.71944427;SA;SNLA
Canaan;6613;01NH;--;small_airport;Moore Airfield;43.6445;-72.086998;NA;01NH
Canabrava;322618;BR-0173;--;small_airport;Canabrava Airstrip;-17.085435;-45.881673;SA;--
Canadensis;15055;8N4;--;small_airport;Flying Dollar Airport;41.21680069;-75.24960327;NA;8N4
Canadian;19156;K91F;--;small_airport;Arrowhead Airport;35.15629959;-95.62129974;NA;91F
Canadian;20048;KHHF;--;small_airport;Hemphill County Airport;35.89530182;-100.4039993;NA;HHF
Canadian;24813;TE04;--;small_airport;Split B Ranch Airport;35.70249939;-100.2850037;NA;TE04
Canadian;26221;XA96;--;small_airport;En Gedi Ranch Airport;35.66249847;-100.3239975;NA;XA96
Canadice;9934;30NY;--;small_airport;Coye Field;42.75009918;-77.55809784;NA;30NY
Canaima;6268;SVCN;CAJ;medium_airport;Canaima Airport;6.231988907;-62.85443115;SA;--
Canaima;40361;VE-0012;--;small_airport;Arekuna Airport;6.483333111;-62.89166641;SA;--
Canajoharie;23433;NY51;--;small_airport;Russell Airport;42.87009811;-74.4992981;NA;NY51
Çanakkale;4531;LTBH;CKZ;medium_airport;Çanakkale Airport;40.13769913;26.42679977;AS;--
Canal Fulton;11885;51OI;--;small_airport;Clay's Rv Airport;40.85509872;-81.59899902;NA;51OI
Canal Fulton;14314;7OH2;--;small_airport;Canal Fulton Airport;40.90029907;-81.53369904;NA;7OH2
Canal Winchester;23608;OH43;--;small_airport;Anderson Airport;39.83340073;-82.73320007;NA;OH43
Canala;5022;NWWX;--;small_airport;Canala Airport;-21.52020073;165.9720001;OC;--
Canals;38751;AR-0076;--;small_airport;Canals Airport;-33.5622;-62.8692;SA;CNS
Canandaigua;46305;90NY;--;small_airport;Hopewell Airpark;42.919508;-77.242778;NA;90NY
Canandaigua;17071;D43;--;small_airport;Hopewell Airpark;42.91949844;-77.24279785;NA;D43
Cananea;29753;MMCA;CNA;small_airport;Cananea National Airport;31.06615;-110.097878;NA;CNA
Cananea;330225;MX-0970;--;small_airport;Santa Rosalia Airstrip;18.112634;-93.354523;NA;SRC
Canápolis;45576;SDRW;--;small_airport;Fazenda Pirapitinga Airport;-18.7775;-49.231667;SA;--
Canápolis;36926;SJVQ;--;small_airport;Triálcool Airport;-18.88944435;-49.28610992;SA;--
Canarana;334035;BR-0636;--;small_airport;Fazenda Canaã Airport;-12.800623;-52.526723;SA;MT0164
Canarana;36359;SIXL;--;small_airport;Fazenda São Francisco Airport;-13.31055641;-52.89222336;SA;--
Canarana;36508;SJEK;--;small_airport;Satélite Aviação Agrícola Airport;-13.54555607;-52.26388931;SA;--
Canarana;36940;SJWE;--;small_airport;Fazenda Araribá Airport;-13.40472221;-52.84833145;SA;--
Canarana;323613;SNBF;--;small_airport;Fazenda Vale Verde Airport;-13.355555;-52.752222;SA;--
Canarana;327420;SNQN;--;small_airport;Fazenda Estrela Airport;-13.15562;-52.569736;SA;--
Canarana;37798;SWBJ;--;small_airport;Fazenda Itarema Airport;-13.25500011;-52.04000092;SA;--
Canarana;37814;SWCK;--;small_airport;Fazenda Cocal Airport;-12.68361092;-52.71722031;SA;--
Canarana;37848;SWEK;CQA;small_airport;Canarana Airport;-13.57444382;-52.2705574;SA;--
Canastota;328078;US-0890;--;small_airport;Miller Airport;43.155194;-75.785866;NA;3NY1
Canatlan;4865;MM11;--;small_airport;El Durangueño Airport;24.418301;-104.886001;NA;DAG
Canavieira;323720;BR-0239;--;small_airport;Canavieira Airstrip;-7.68378;-43.71091;SA;--
Canavieiras;302;SNED;CNV;small_airport;Sócrates Rezende Airport;-15.66699982;-38.95470047;SA;SNED
Canberra;27131;YSCB;CBR;large_airport;Canberra International Airport;-35.30690002;149.1950073;OC;--
Canby;11096;44OR;--;small_airport;Compton Airport;45.22230148;-122.7269974;NA;44OR
Canby;19521;KCNB;--;small_airport;Myers Field;44.72949982;-96.26599884;NA;CNB
Canby;23890;OR40;--;small_airport;Dietz Airpark;45.25569916;-122.651001;NA;OR40
Canby;23891;OR41;--;small_airport;Workman Airpark;45.20759964;-122.6689987;NA;OR41
Canchias;42138;MHUG;--;small_airport;Guanacastal Airport;14.91555595;-87.83333588;NA;--
Canchones;1639;SC1A;--;small_airport;Canchones West Airport;-20.42709923;-69.64150238;SA;--
Cancun;4762;MMUN;CUN;large_airport;Cancún International Airport;21.03650093;-86.87709808;NA;--
Candala;30865;HCMC;CXN;small_airport;Candala Airport;11.494;49.9085;AF;--
Candela;321806;MX-0355;--;small_airport;Mesa de Cartujanos Airstrip;26.951026;-100.713416;NA;RMC
Candela;329191;MX-0850;--;small_airport;El Mito Airstrip;26.621113;-100.98625;NA;ETO
Candelaria;42085;MHLA;--;small_airport;La Alondra Airport;14.10888863;-88.53388977;NA;--
Candelaria;40983;SK-449;--;small_airport;Cavasa Airport;3.409444;-76.406944;SA;CVS
Candelaria;40976;SK-455;--;small_airport;Ingenio Mayaguez Airport;3.395;-76.326944;SA;CAD
Candelaria;40982;SK-459;--;small_airport;La Esmeralda Airport;3.379722;-76.398889;SA;CDA
Candelaria;40980;SK-463;--;small_airport;Las Cañas Airport;3.309167;-76.338889;SA;CNL
Candelaria;26220;XA95;--;small_airport;Candelaria Airport;30.14940071;-104.6829987;NA;XA95
Candeleria;318937;MX-0165;--;small_airport;Candelaria Airport;18.182725;-91.020082;NA;CRA
Candilejas;41053;SK-275;--;small_airport;Candilejas Airport;2.066667;-74.583333;SA;CJD
Candiota;37512;SSIO;--;small_airport;Candiota Airport;-31.49416733;-53.69083405;SA;--
Candle;16169;AK75;CDL;small_airport;Candle 2 Airport;65.90769959;-161.9259949;NA;AK75
Candle Lake;765;CCL2;--;small_airport;Candle Lake Airpark;53.7682991;-105.3079987;NA;CCL2
Cando;19184;K9D7;--;small_airport;Cando Municipal Airport;48.47999954;-99.23590088;NA;9D7
Candor;14579;82PA;--;small_airport;Frame Field;40.39670181;-80.30529785;NA;82PA
Dominica Cane Field;6361;TDCF;DCF;medium_airport;Canefield Airport;15.33670044;-61.39220047;NA;--
Canela;442;SSCN;QCN;small_airport;Canela Airport;-29.3701992;-50.83200073;SA;SSCN
Canelas Municipality;323392;MX-0416;--;small_airport;Canelas Airstrip;25.128263;-106.552689;NA;CAN
Canelones;325615;SUCN;--;small_airport;Aeroclub Canelones;-34.515153;-56.261384;SA;--
Canfield;11653;4OI8;--;small_airport;Brocker Field;41.05780029;-80.75450134;NA;4OI8
Canfield;14317;7OH5;--;small_airport;Mahoning County Joint Vocational School Airport;41.03419876;-80.78170013;NA;7OH5
Cangamba;30840;AO-CNZ;CNZ;small_airport;Cangamba Airport;-13.7106;19.861099;AF;--
Cangrejera;42021;SV-0002;--;small_airport;Las Cachas Airport;13.466724;-89.191345;NA;--
Cangyuan Va Autonomous County;327447;ZPCW;CWJ;medium_airport;Cangyuan Washan Airport;23.273889;99.373611;AS;--
Caniapiscau;772;CCP6;--;small_airport;Caniapiscau Airport;54.83779907;-69.89279938;NA;CCP6
Canicattini Bagni;319808;IT-0364;--;small_airport;Aviosuperficie Aretusa Fly;37.03741;15.09536;EU;--
Canindé;323724;BR-0243;--;small_airport;Canindé Airstrip;-4.324935;-39.250419;SA;--
Cankton;7297;0LS5;--;small_airport;Trahan Ultralightport;30.30690002;-92.12979889;NA;0LS5
Cannes/Mandelieu;4151;LFMD;CEQ;medium_airport;Cannes-Mandelieu Airport;43.542;6.95348;EU;--
Cannon Hill;38276;YCAN;--;small_airport;Cannon Hill Community Airport;-12.3549;132.94495;OC;--
Canobie;30814;YCBE;CBY;small_airport;Canobie Airport;-19.47940063;140.927002;OC;--
Canoguero;4818;MSET;--;small_airport;El Tamarindo Airport;13.16259956;-87.90480042;NA;MS1A
Canon;18436;K18A;--;small_airport;Franklin County Airport;34.34009933;-83.13349915;NA;18A
Canon City;16873;CO19;--;small_airport;Tezak Airport;38.41080093;-105.6039963;NA;CO19
Canora;1117;CJR7;--;small_airport;Canora Airport;51.62889862;-102.4499969;NA;CJR7
Canouan;6413;TVSC;CIW;medium_airport;Canouan Airport;12.699;-61.3424;NA;--
Cánovas;43233;LELH;--;small_airport;Alhama De Murcia Airport;37.74890137;-1.302160025;EU;--
Cantá;37984;SWNN;--;small_airport;Novo Intento Airport;2.779999971;-60.6166687;SA;SWNN
Cantá;38018;SWPD;--;small_airport;Pouso da Águia Airport;2.783611059;-60.58777618;SA;--
Cantarana (AT);308708;IT-0072;--;small_airport;Campo volo Val Triversa;44.906894;8.034096;EU;ATCAN
Canton;8665;1TA7;--;small_airport;Thompson Field;32.61600113;-95.86830139;NA;1TA7
Canton;11579;4MS9;--;small_airport;Providence Airpark;32.666;-90.067596;NA;4MS9
Canton;12521;5MS4;--;small_airport;Walnut Creek Airport;32.59260178;-89.92520142;NA;5MS4
Canton;14255;7MS1;--;small_airport;Eagle Crest Estates Airport;32.60689926;-89.98329926;NA;7MS1
Canton;14287;7NJ2;--;small_airport;Stoe Creek Farm Airport;39.48130035;-75.40529633;NA;7NJ2
Canton;15328;91TA;--;small_airport;Rhines Roost Airport;32.44599915;-95.91889954;NA;91TA
Canton;18786;K47A;--;small_airport;Cherokee County Airport;34.31060028;-84.42389679;NA;CNI
Canton;19056;K7F5;--;small_airport;Canton Hackney Airport;32.58620071;-95.86270142;NA;7F5
Canton;19060;K7G9;CTK;small_airport;Canton Municipal Airport;43.308899;-96.570999;NA;7G9
Canton;19561;KCTK;--;small_airport;Ingersoll Airport;40.56909943;-90.07479858;NA;CTK
Canton;45502;MS29;--;small_airport;Pace Airstrip;32.601944;-89.863889;NA;MS29
Canton;22339;MS36;--;small_airport;Supplejack Airport;32.65000153;-89.97080231;NA;MS36
Canton;23388;NY07;--;small_airport;Hurlbut Field;44.54579926;-75.16110229;NA;NY07
Canton;23705;OI58;--;small_airport;Lockeridge Airport;40.84170151;-81.43789673;NA;OI58
Canton;24793;TA86;--;small_airport;Dennis's Flying Farm Airport;32.60599899;-95.93499756;NA;TA86
Canton;25159;TX43;--;small_airport;Goode Field;32.50989914;-96.00270081;NA;TX43
Cantwell;7926;15AK;--;small_airport;Golden North Airfield;63.37070084;-148.8500061;NA;15AK
Cantwell;25117;PATW;--;small_airport;Cantwell Airport;63.391201;-148.955995;NA;TTW
Canudos;37149;SNKU;--;small_airport;Canudos Airport;-9.900555611;-39.13360977;SA;--
Canyon;8269;1000000000;--;small_airport;Maples Field;35.06529999;-101.9609985;NA;1000000000
Canyon Lake;10117;34TS;--;small_airport;Canyon Lake Airport;29.91580009;-98.24749756;NA;34TS
Cañada de Gomez;38752;AR-0077;--;small_airport;Cañada De Gomez Airport;-32.8086;-61.365;SA;GOM
Cañada Rosquin;38731;AR-0056;--;small_airport;B&B Servicios Agropecuarios Airport;-32.1147;-61.6328;SA;CBB
Cañada Rosquin;38753;AR-0078;--;small_airport;Cañada Rosquin Airport;-32.0994;-61.5839;SA;SQI
Cañada Rosquin;318244;AR-0516;--;small_airport;Stiefel Airport;-31.99472;-61.60278;SA;RST
Cañadon Seco;33;SA25;--;small_airport;Cañadon Seco Airport;-46.539;-67.5639;SA;CDS
Cañas;41954;MRHP;--;small_airport;Hacienda La Pacífica Airport;10.44999981;-85.15000153;NA;--
Cañas;41964;MRLP;--;small_airport;Las Piedras Airport;10.36666679;-85.19999695;NA;--
Cañas;41971;MRMJ;CSC;small_airport;Mojica Airport;10.4307003;-85.17459869;NA;--
Cañas;41997;MRTG;--;small_airport;Taboga Airport;10.35000038;-85.19999695;NA;--
Cañete;39229;SCNM;--;small_airport;Las Misiones Airport;-37.776112;-73.383614;SA;--
Caño Riecito;40285;SVRI;--;small_airport;Riecito Airport;6.784060001;-68.86509705;SA;--
Cañon City;18522;K1V6;CNE;small_airport;Fremont County Airport;38.4280014;-105.1060028;NA;1V6
Cañuelas;38754;AR-0079;--;small_airport;Cañuelas Airport;-35.1119;-58.7261;SA;CNA
Caorle (VE);315884;IT-0113;--;small_airport;Aviosuperficie Alicaorle;45.611944;12.814722;EU;VE17
Cap Haitien;4823;MTCH;CAP;medium_airport;Cap Haitien International Airport;19.733;-72.194702;NA;--
Cap Skirring;3123;GOGS;CSK;medium_airport;Cap Skirring Airport;12.39533;-16.748;AF;--
Capaccio (SA);315973;IT-0121;--;small_airport;"Campo di Volo ""Oasi da Peppe""";40.4525;15.001389;EU;SACAP
Capalbio;321193;IT-0501;--;small_airport;Campo di Volo Selva Negra;42.406825;11.396192;EU;GRCAP
Capanda;43322;AO-KNP;KNP;small_airport;Capanda Airport;-9.769370079;15.4553194;AF;--
Capanema;290;SNCI;--;small_airport;Cibrasa Airport;-1.230999947;-47.20059967;SA;SNCI
Capannoli;316448;LIAT;--;small_airport;Aviosuperficie Valdera/Capannoli;43.59194444;10.69555556;EU;PI04
Capannori (LU);321229;IT-0503;--;small_airport;"Campo di Volo ""Delta Team Lucca""";43.784226;10.603388;EU;LUCAP
Capão Bonito;153;SDCA;--;small_airport;Capão Bonito Airport;-24.03619957;-48.3567009;SA;SDCA
Capão Bonito;35643;SDNJ;--;small_airport;Nascimento II Airport;-24.07472229;-48.22472382;SA;--
Capão Da Canoa;37546;SSKK;--;small_airport;Capão da Canoa Airport;-29.76361084;-50.03694534;SA;--
Capão Do Leão;37422;SSCO;--;small_airport;Comandante Marilda Zaiden de Mesquita Airport;-31.77416611;-52.45138931;SA;--
Capão Do Leão;37570;SSMH;--;small_airport;Fazenda Santa Maria Airport;-31.92944336;-52.4636116;SA;--
Caparacena, Granada;320565;ES-0076;--;small_airport;AeroVeleta ULM;37.294754;-3.712869;EU;--
Capauari;324027;EC-0025;--;small_airport;Capauari Airstrip;-2.07019;-77.173326;SA;--
Capay;12895;63CL;--;small_airport;G3 Ranch Airport;38.71659851;-122.1389999;NA;63CL
Cape Carteret;11594;4NC5;--;small_airport;Triple M Airport;34.73040009;-77.05049896;NA;4NC5
Cape Carteret;12788;60NC;--;small_airport;Star Hill Golf Club Airport;34.7052002;-77.05110168;NA;60NC
Cape Charles;25444;VG09;--;small_airport;Starbase Airport;37.22779846;-75.98329926;NA;VG09
Cape Charles;25464;VG30;--;small_airport;Scott Farm Strip;37.22710037;-75.97689819;NA;VG30
Cape Charles;25467;VG33;--;small_airport;Bull Farm Airport;37.15459824;-75.95690155;NA;VG33
Cape Charles;25473;VG39;--;small_airport;Earth Airport;37.22079849;-76.00749969;NA;VG39
Cape Dorset;1918;CYTE;YTE;medium_airport;Cape Dorset Airport;64.23000336;-76.52670288;NA;--
Cape Girardeau;3447;KCGI;CGI;medium_airport;Cape Girardeau Regional Airport;37.22529984;-89.57080078;NA;CGI
Cape Gloucester;46172;CGC;CGC;small_airport;Cape Gloucester Airport;-5.458965;148.432417;OC;CPG
Cape Lisburne;5385;PALU;LUR;medium_airport;Cape Lisburne LRRS Airport;68.87509918;-166.1100006;NA;LUR
Cape Monz;41616;OPKA;--;small_airport;Cape Monz Airport;24.82793236;66.66442871;AS;--
Cape Newenham;5356;PAEH;EHM;medium_airport;Cape Newenham LRRS Airport;58.64640045;-162.0630035;NA;EHM
Cape Rodney;46173;PG-0005;CPN;small_airport;Cape Rodney Airport;-10.179823;148.3790302;OC;CPR
Cape Romanzof;5349;PACZ;CZF;medium_airport;Cape Romanzof LRRS Airport;61.78030014;-166.0390015;NA;CZF
Cape Sarichef;9088;PACS;--;small_airport;Cape Sarichef Airport;54.58240128;-164.9140015;NA;26AK
Cape Town;2775;FACT;CPT;large_airport;Cape Town International Airport;-33.96480179;18.60169983;AF;--
Cape Town 2;30136;FAMC;--;small_airport;Middelburg 2 Airport;-31.54719925;25.02939987;AF;--
Cape Town;2858;FAYP;--;medium_airport;Ysterplaat Air Force Base;-33.90019989;18.49830055;AF;--
Cape Vincent;23450;NY69;--;small_airport;John Gonzales Field;44.12009811;-76.30130005;NA;NY69
Capelinha;35888;SICK;--;small_airport;Cidade Capelinha Airport;-17.6827774;-42.53111267;SA;--
Capella;32721;YCEL;--;small_airport;Capella Airport;-23.10000038;148.0330048;OC;--
Capelongo;319260;AO-0046;--;small_airport;Capelongo Airport;-14.457297;16.296202;AF;--
Capenda Camulemba;318865;AO-0041;--;small_airport;Capenda Camulemba Airport;-9.415833;18.434794;AF;--
